characters:62025
lines:1823
words:6196
88509761,alive
170423243,King
61267181,tied
61421631,tree
116063405,while
61250041,they
67944005,went
175392449,search
119116343,waggon
48954714,carry
168381752,Just
61250030,then
177823025,little
43932264,Mouse
42563370,happened
52139378,pass
184231804,seeing
131526300,plight
116062229,which
172671472,Lion
67944005,went
59123376,soon
37582494,gnawed
18793203,away
1596865,ropes
61249512,that
188632227,bound
170423243,King
170009022,Beasts
189280875,right
58882326,said
177823025,little
43932264,Mouse
34598571,Little
81336362,friends
23306181,prove
124096027,great
81336362,friends
44187392,Aesop
35448489,Fables
95349929,Swallow
39967814,Other
146334467,Birds
42563370,happened
61249512,that
189396175,Countryman
82689022,sowing
59123105,some
34222505,hemp
72100363,seeds
10691323,field
115995547,where
95349929,Swallow
59123105,some
135833323,other
175090903,birds
67944514,were
67728731,hopping
66131701,about
61262214,picking
37801062,their
29898183,food
17831239,Beware
61249512,that
123223505,quoth
95349929,Swallow
67993785,what
173446307,doing
58882326,said
77432780,others
190637211,That
34222505,hemp
58950446,seed
82689022,sowing
15833989,careful
52274562,pick
80961541,every
72100363,seeds
27599134,else
68012379,will
82781576,repent
175090903,birds
52138053,paid
34221445,heed
95349929,Swallow
131953457,words
34222505,hemp
32196466,grew
45393126,made
36625961,into
23154303,cord
80426148,cords
47711971,nets
67944514,were
45393126,made
45394456,many
20803246,bird
61249512,that
47468154,despised
95349929,Swallow
140985628,advice
44296078,caught
47711971,nets
45393126,made
61249512,that
65696443,very
34222505,hemp
197381484,What
61199462,tell
58882326,said
95349929,Swallow
150293937,Destroy
58950446,seed
27769441,evil
68012379,will
32197776,grow
72612712,your
56977465,ruin
44187392,Aesop
35448489,Fables
136556214,Frogs
74346868,Desiring
170423243,King
136556214,Frogs
67944514,were
182130700,living
179242531,happy
80478664,could
90904056,marshy
112498533,swamp
61249512,that
38994053,just
73572437,suited
61250029,them
61250041,they
67944005,went
7652929,splashing
66131701,about
37586900,caring
9007628,nobody
9007628,nobody
48193570,troubling
68013423,with
61250029,them
